gameId,target,distractor,trial,targetNum,repNum,response,correct,listener,speaker,game,exclude,exclusion_reason,words,all_words,type,expt,speaker_gender,speaker_age,listener_gender,listener_age,time.sec
ymmWkP9LexXqZPujp,walk,swim,4,0,1,walk,1,id49,id50,game59,NA,NA,2,2,block 2,1,male,62,male,59,10.962
ymmWkP9LexXqZPujp,swim,jump,5,1,1,jump,0,id50,id49,game59,NA,NA,2,2,block 2,1,male,59,male,62,20.282
ymmWkP9LexXqZPujp,jump,hold,6,2,1,jump,1,id49,id50,game59,NA,NA,10,13,block 2,1,male,62,male,59,19.436
ymmWkP9LexXqZPujp,hold,jump,7,3,1,hold,1,id50,id49,game59,NA,NA,12,12,block 2,1,male,59,male,62,13.854
ymmWkP9LexXqZPujp,hold,swim,8,0,2,hold,1,id49,id50,game59,NA,NA,10,10,block 3,1,male,62,male,59,14.044
ymmWkP9LexXqZPujp,swim,walk,9,1,2,swim,1,id50,id49,game59,NA,NA,3,3,block 3,1,male,59,male,62,12.2
ymmWkP9LexXqZPujp,jump,swim,10,2,2,jump,1,id49,id50,game59,NA,NA,7,7,block 3,1,male,62,male,59,24.796
ymmWkP9LexXqZPujp,walk,swim,11,3,2,walk,1,id50,id49,game59,NA,NA,6,6,block 3,1,male,59,male,62,13.716
8PWtSpgpocS3Jvzph,jump,walk,0,0,0,jump,1,id51,id52,game60,NA,NA,2,7,block 1,1,male,69,female,48,25.662
8PWtSpgpocS3Jvzph,walk,hold,2,2,0,walk,1,id51,id52,game60,NA,NA,2,2,block 1,1,male,69,female,48,19.197
8PWtSpgpocS3Jvzph,swim,walk,3,3,0,swim,1,id52,id51,game60,NA,NA,2,2,block 1,1,female,48,male,69,13.543
8PWtSpgpocS3Jvzph,swim,walk,4,0,1,swim,1,id51,id52,game60,NA,NA,5,8,block 2,1,male,69,female,48,36.077
8PWtSpgpocS3Jvzph,jump,hold,5,1,1,jump,1,id52,id51,game60,NA,NA,2,2,block 2,1,female,48,male,69,26.515
8PWtSpgpocS3Jvzph,walk,swim,6,2,1,walk,1,id51,id52,game60,NA,NA,2,2,block 2,1,male,69,female,48,23.683
8PWtSpgpocS3Jvzph,hold,jump,7,3,1,hold,1,id52,id51,game60,NA,NA,4,4,block 2,1,female,48,male,69,14.764
8PWtSpgpocS3Jvzph,walk,hold,8,0,2,hold,0,id51,id52,game60,NA,NA,8,6,block 3,1,male,69,female,48,34.142
8PWtSpgpocS3Jvzph,jump,swim,9,1,2,jump,1,id52,id51,game60,NA,NA,2,2,block 3,1,female,48,male,69,13.767
8PWtSpgpocS3Jvzph,hold,jump,10,2,2,hold,1,id51,id52,game60,NA,NA,8,8,block 3,1,male,69,female,48,37.4
8PWtSpgpocS3Jvzph,swim,hold,11,3,2,swim,1,id52,id51,game60,NA,NA,2,5,block 3,1,female,48,male,69,12.792
gF7PeenLLsSHsF4CG,swim,walk,1,1,0,swim,1,id53,id54,game61,NA,NA,2,2,block 1,1,female,64,male,48,35.907
gF7PeenLLsSHsF4CG,walk,swim,2,2,0,walk,1,id54,id53,game61,NA,NA,2,2,block 1,1,male,48,female,64,11.912
gF7PeenLLsSHsF4CG,jump,walk,3,3,0,jump,1,id53,id54,game61,NA,NA,2,2,block 1,1,female,64,male,48,13.818
gF7PeenLLsSHsF4CG,swim,hold,4,0,1,swim,1,id54,id53,game61,NA,NA,2,2,block 2,1,male,48,female,64,8.953
gF7PeenLLsSHsF4CG,jump,walk,5,1,1,jump,1,id53,id54,game61,NA,NA,2,2,block 2,1,female,64,male,48,10.812
gF7PeenLLsSHsF4CG,walk,hold,6,2,1,walk,1,id54,id53,game61,NA,NA,2,2,block 2,1,male,48,female,64,8.087
gF7PeenLLsSHsF4CG,hold,jump,7,3,1,hold,1,id53,id54,game61,NA,NA,4,4,block 2,1,female,64,male,48,70.98
gF7PeenLLsSHsF4CG,walk,jump,8,0,2,walk,1,id54,id53,game61,NA,NA,4,4,block 3,1,male,48,female,64,10.75
gF7PeenLLsSHsF4CG,jump,hold,9,1,2,jump,1,id53,id54,game61,NA,NA,2,2,block 3,1,female,64,male,48,10.476
gF7PeenLLsSHsF4CG,swim,jump,10,2,2,swim,1,id54,id53,game61,NA,NA,2,2,block 3,1,male,48,female,64,6.01
gF7PeenLLsSHsF4CG,hold,walk,11,3,2,hold,1,id53,id54,game61,NA,NA,4,4,block 3,1,female,64,male,48,10.805
euCvEekqCAQC9sfav,jump,walk,0,0,0,walk,0,id57,id58,game63,NA,NA,12,12,block 1,1,male,67,male,48,43.851
euCvEekqCAQC9sfav,swim,walk,1,1,0,swim,1,id58,id57,game63,NA,NA,2,2,block 1,1,male,48,male,67,13.785
euCvEekqCAQC9sfav,hold,jump,2,2,0,hold,1,id57,id58,game63,NA,NA,7,9,block 1,1,male,67,male,48,21.088
euCvEekqCAQC9sfav,walk,swim,3,3,0,walk,1,id58,id57,game63,NA,NA,2,2,block 1,1,male,48,male,67,8.321
euCvEekqCAQC9sfav,jump,hold,4,0,1,hold,0,id57,id58,game63,NA,NA,16,15,block 2,1,male,67,male,48,21.098
euCvEekqCAQC9sfav,swim,hold,5,1,1,swim,1,id58,id57,game63,NA,NA,2,2,block 2,1,male,48,male,67,10.255
euCvEekqCAQC9sfav,walk,hold,6,2,1,walk,1,id57,id58,game63,NA,NA,18,25,block 2,1,male,67,male,48,25.631
euCvEekqCAQC9sfav,hold,jump,7,3,1,hold,1,id58,id57,game63,NA,NA,4,4,block 2,1,male,48,male,67,11.548
euCvEekqCAQC9sfav,swim,walk,8,0,2,swim,1,id57,id58,game63,NA,NA,3,3,block 3,1,male,67,male,48,10.296
euCvEekqCAQC9sfav,jump,walk,9,1,2,jump,1,id58,id57,game63,NA,NA,4,4,block 3,1,male,48,male,67,22.595
euCvEekqCAQC9sfav,walk,jump,10,2,2,walk,1,id57,id58,game63,NA,NA,13,15,block 3,1,male,67,male,48,18.592
euCvEekqCAQC9sfav,hold,jump,11,3,2,hold,1,id58,id57,game63,NA,NA,7,7,block 3,1,male,48,male,67,6.148
TDdHXhZK29W9z7d8H,hold,swim,0,0,0,hold,1,id71,id70,game24,NA,NA,26,30,block 1,2,female,55,female,52,50.09
TDdHXhZK29W9z7d8H,jump,swim,1,1,0,jump,1,id70,id71,game24,NA,NA,2,3,block 1,2,female,52,female,55,22.545
TDdHXhZK29W9z7d8H,swim,jump,2,2,0,swim,1,id71,id70,game24,NA,NA,2,3,block 1,2,female,55,female,52,10.969
TDdHXhZK29W9z7d8H,walk,swim,3,3,0,walk,1,id70,id71,game24,NA,NA,2,2,block 1,2,female,52,female,55,7.546
TDdHXhZK29W9z7d8H,walk,swim,4,0,1,swim,0,id71,id70,game24,NA,NA,2,2,block 2,2,female,55,female,52,23.901
TDdHXhZK29W9z7d8H,swim,hold,5,1,1,swim,1,id70,id71,game24,NA,NA,2,2,block 2,2,female,52,female,55,10.423
TDdHXhZK29W9z7d8H,hold,swim,6,2,1,hold,1,id71,id70,game24,NA,NA,2,2,block 2,2,female,55,female,52,12.389
TDdHXhZK29W9z7d8H,jump,hold,7,3,1,jump,1,id70,id71,game24,NA,NA,2,2,block 2,2,female,52,female,55,19.569
TDdHXhZK29W9z7d8H,swim,jump,8,0,2,swim,1,id71,id70,game24,NA,NA,2,3,block 3,2,female,55,female,52,9.951
TDdHXhZK29W9z7d8H,hold,jump,9,1,2,hold,1,id70,id71,game24,NA,NA,2,6,block 3,2,female,52,female,55,8.341
TDdHXhZK29W9z7d8H,jump,swim,10,2,2,jump,1,id71,id70,game24,NA,NA,4,7,block 3,2,female,55,female,52,20.49
TDdHXhZK29W9z7d8H,walk,hold,11,3,2,hold,0,id70,id71,game24,NA,NA,2,7,block 3,2,female,52,female,55,8.898
TDdHXhZK29W9z7d8H,walk,jump,12,0,3,walk,1,id71,id70,game24,NA,NA,2,3,block 4,2,female,55,female,52,7.683
TDdHXhZK29W9z7d8H,hold,jump,13,1,3,hold,1,id70,id71,game24,NA,NA,5,6,block 4,2,female,52,female,55,11.856
TDdHXhZK29W9z7d8H,swim,jump,14,2,3,swim,1,id71,id70,game24,NA,NA,1,1,block 4,2,female,55,female,52,30.304
TDdHXhZK29W9z7d8H,jump,swim,15,3,3,jump,1,id70,id71,game24,NA,NA,2,2,block 4,2,female,52,female,55,12.844
R83tnLDcgGTD3F4SR,jump,swim,0,0,0,swim,0,id72,id73,game25,NA,NA,2,9,block 1,2,male,66,male,61,36.974
R83tnLDcgGTD3F4SR,hold,jump,1,1,0,jump,0,id73,id72,game25,NA,NA,1,1,block 1,2,male,61,male,66,17.96
R83tnLDcgGTD3F4SR,swim,walk,2,2,0,swim,1,id72,id73,game25,NA,NA,2,2,block 1,2,male,66,male,61,11.385
R83tnLDcgGTD3F4SR,walk,swim,3,3,0,walk,1,id73,id72,game25,NA,NA,2,2,block 1,2,male,61,male,66,5.547
R83tnLDcgGTD3F4SR,hold,walk,4,0,1,hold,1,id72,id73,game25,NA,NA,7,7,block 2,2,male,66,male,61,6.091
R83tnLDcgGTD3F4SR,swim,hold,5,1,1,swim,1,id73,id72,game25,NA,NA,2,2,block 2,2,male,61,male,66,7.386
R83tnLDcgGTD3F4SR,walk,swim,6,2,1,walk,1,id72,id73,game25,NA,NA,1,1,block 2,2,male,66,male,61,6.264
R83tnLDcgGTD3F4SR,jump,hold,7,3,1,jump,1,id73,id72,game25,NA,NA,6,6,block 2,2,male,61,male,66,15.293
R83tnLDcgGTD3F4SR,swim,jump,8,0,2,swim,1,id72,id73,game25,NA,NA,2,2,block 3,2,male,66,male,61,5.884
R83tnLDcgGTD3F4SR,walk,swim,9,1,2,walk,1,id73,id72,game25,NA,NA,2,2,block 3,2,male,61,male,66,4.715
R83tnLDcgGTD3F4SR,hold,swim,10,2,2,hold,1,id72,id73,game25,NA,NA,7,7,block 3,2,male,66,male,61,6.175
R83tnLDcgGTD3F4SR,jump,walk,11,3,2,jump,1,id73,id72,game25,NA,NA,6,6,block 3,2,male,61,male,66,5.959
R83tnLDcgGTD3F4SR,jump,swim,12,0,3,jump,1,id72,id73,game25,NA,NA,6,6,block 4,2,male,66,male,61,7.214
R83tnLDcgGTD3F4SR,walk,jump,13,1,3,walk,1,id73,id72,game25,NA,NA,2,2,block 4,2,male,61,male,66,4.117
R83tnLDcgGTD3F4SR,swim,hold,14,2,3,swim,1,id72,id73,game25,NA,NA,2,2,block 4,2,male,66,male,61,8.013
R83tnLDcgGTD3F4SR,hold,swim,15,3,3,hold,1,id73,id72,game25,NA,NA,11,11,block 4,2,male,61,male,66,8.533
KPBNaTzQ8rxDECjgD,walk,jump,0,0,0,walk,1,id74,id75,game28,NA,NA,2,2,block 1,2,male,59,male,61,14.304
KPBNaTzQ8rxDECjgD,jump,hold,1,1,0,jump,1,id75,id74,game28,NA,NA,2,3,block 1,2,male,61,male,59,71.718
KPBNaTzQ8rxDECjgD,swim,jump,2,2,0,swim,1,id74,id75,game28,NA,NA,5,5,block 1,2,male,59,male,61,10.711
KPBNaTzQ8rxDECjgD,hold,swim,4,0,1,hold,1,id74,id75,game28,NA,NA,2,1,block 2,2,male,59,male,61,11.645
KPBNaTzQ8rxDECjgD,walk,jump,5,1,1,walk,1,id75,id74,game28,NA,NA,2,2,block 2,2,male,61,male,59,10.087
KPBNaTzQ8rxDECjgD,swim,jump,6,2,1,swim,1,id74,id75,game28,NA,NA,2,2,block 2,2,male,59,male,61,11.309
KPBNaTzQ8rxDECjgD,jump,hold,7,3,1,jump,1,id75,id74,game28,NA,NA,2,2,block 2,2,male,61,male,59,10.954
KPBNaTzQ8rxDECjgD,walk,hold,8,0,2,hold,0,id74,id75,game28,NA,NA,2,2,block 3,2,male,59,male,61,19.477
KPBNaTzQ8rxDECjgD,hold,walk,9,1,2,walk,0,id75,id74,game28,NA,NA,2,2,block 3,2,male,61,male,59,9.501
KPBNaTzQ8rxDECjgD,jump,swim,11,3,2,jump,1,id75,id74,game28,NA,NA,2,2,block 3,2,male,61,male,59,10.596
KPBNaTzQ8rxDECjgD,hold,jump,13,1,3,hold,1,id75,id74,game28,NA,NA,2,1,block 4,2,male,61,male,59,17.361
KPBNaTzQ8rxDECjgD,swim,jump,14,2,3,swim,1,id74,id75,game28,NA,NA,3,3,block 4,2,male,59,male,61,7.523
KPBNaTzQ8rxDECjgD,jump,hold,15,3,3,jump,1,id75,id74,game28,NA,NA,2,2,block 4,2,male,61,male,59,8.61
n2qx434RYW8fxnEbP,walk,swim,0,0,0,walk,1,id77,id76,game30,NA,NA,5,8,block 1,2,female,55,female,45,23.866
n2qx434RYW8fxnEbP,swim,jump,1,1,0,jump,0,id76,id77,game30,NA,NA,8,12,block 1,2,female,45,female,55,24.489
n2qx434RYW8fxnEbP,jump,walk,2,2,0,jump,1,id77,id76,game30,NA,NA,2,11,block 1,2,female,55,female,45,54.229
n2qx434RYW8fxnEbP,hold,walk,3,3,0,walk,0,id76,id77,game30,NA,NA,7,13,block 1,2,female,45,female,55,11.36
n2qx434RYW8fxnEbP,hold,jump,4,0,1,hold,1,id77,id76,game30,NA,NA,7,11,block 2,2,female,55,female,45,12.232
n2qx434RYW8fxnEbP,swim,hold,5,1,1,swim,1,id76,id77,game30,NA,NA,4,15,block 2,2,female,45,female,55,20.143
n2qx434RYW8fxnEbP,jump,swim,6,2,1,jump,1,id77,id76,game30,NA,NA,2,5,block 2,2,female,55,female,45,14.886
n2qx434RYW8fxnEbP,walk,jump,7,3,1,walk,1,id76,id77,game30,NA,NA,7,11,block 2,2,female,45,female,55,11.38
n2qx434RYW8fxnEbP,swim,walk,8,0,2,swim,1,id77,id76,game30,NA,NA,9,13,block 3,2,female,55,female,45,14.986
n2qx434RYW8fxnEbP,walk,jump,9,1,2,walk,1,id76,id77,game30,NA,NA,8,8,block 3,2,female,45,female,55,7.16
n2qx434RYW8fxnEbP,hold,jump,10,2,2,jump,0,id77,id76,game30,NA,NA,2,9,block 3,2,female,55,female,45,37.032
n2qx434RYW8fxnEbP,jump,hold,11,3,2,hold,0,id76,id77,game30,NA,NA,4,8,block 3,2,female,45,female,55,10.377
n2qx434RYW8fxnEbP,hold,jump,12,0,3,hold,1,id77,id76,game30,NA,NA,16,19,block 4,2,female,55,female,45,17.659
n2qx434RYW8fxnEbP,swim,hold,13,1,3,swim,1,id76,id77,game30,NA,NA,8,9,block 4,2,female,45,female,55,7.093
n2qx434RYW8fxnEbP,jump,walk,14,2,3,walk,0,id77,id76,game30,NA,NA,2,6,block 4,2,female,55,female,45,10.342
n2qx434RYW8fxnEbP,walk,jump,15,3,3,walk,1,id76,id77,game30,NA,NA,4,9,block 4,2,female,45,female,55,7.869
XA9YvXhM83Tack4qy,swim,hold,2,2,0,swim,1,id81,id80,game32,NA,NA,1,1,block 1,2,female,57,female,53,13.892
XA9YvXhM83Tack4qy,swim,jump,4,0,1,swim,1,id81,id80,game32,NA,NA,2,2,block 2,2,female,57,female,53,6.142
XA9YvXhM83Tack4qy,hold,jump,6,2,1,hold,1,id81,id80,game32,NA,NA,2,2,block 2,2,female,57,female,53,12.348
XA9YvXhM83Tack4qy,jump,swim,7,3,1,jump,1,id80,id81,game32,NA,NA,2,2,block 2,2,female,53,female,57,10.636
XA9YvXhM83Tack4qy,walk,hold,8,0,2,hold,0,id81,id80,game32,NA,NA,2,2,block 3,2,female,57,female,53,7.975
XA9YvXhM83Tack4qy,swim,walk,9,1,2,swim,1,id80,id81,game32,NA,NA,2,2,block 3,2,female,53,female,57,8.84
XA9YvXhM83Tack4qy,jump,swim,10,2,2,jump,1,id81,id80,game32,NA,NA,3,6,block 3,2,female,57,female,53,34.486
XA9YvXhM83Tack4qy,hold,jump,11,3,2,jump,0,id80,id81,game32,NA,NA,2,4,block 3,2,female,53,female,57,35.37
XA9YvXhM83Tack4qy,swim,walk,12,0,3,swim,1,id81,id80,game32,NA,NA,1,2,block 4,2,female,57,female,53,13.085
XA9YvXhM83Tack4qy,jump,swim,13,1,3,jump,1,id80,id81,game32,NA,NA,2,2,block 4,2,female,53,female,57,7.525
XA9YvXhM83Tack4qy,walk,hold,14,2,3,walk,1,id81,id80,game32,NA,NA,2,4,block 4,2,female,57,female,53,22.196
XA9YvXhM83Tack4qy,hold,swim,15,3,3,hold,1,id80,id81,game32,NA,NA,2,2,block 4,2,female,53,female,57,14.042
uidAFavaAGAqJ8HYY,hold,jump,0,0,0,hold,1,id85,id84,game34,NA,NA,5,3,block 1,2,female,65,female,66,25.942
uidAFavaAGAqJ8HYY,jump,hold,1,1,0,jump,1,id84,id85,game34,NA,NA,3,3,block 1,2,female,66,female,65,13.35
uidAFavaAGAqJ8HYY,walk,jump,2,2,0,walk,1,id85,id84,game34,NA,NA,3,5,block 1,2,female,65,female,66,9.127
uidAFavaAGAqJ8HYY,swim,jump,3,3,0,swim,1,id84,id85,game34,NA,NA,4,4,block 1,2,female,66,female,65,7.327
uidAFavaAGAqJ8HYY,jump,walk,4,0,1,jump,1,id85,id84,game34,NA,NA,3,5,block 2,2,female,65,female,66,11.295
uidAFavaAGAqJ8HYY,walk,jump,5,1,1,walk,1,id84,id85,game34,NA,NA,2,2,block 2,2,female,66,female,65,5.967
uidAFavaAGAqJ8HYY,hold,walk,6,2,1,hold,1,id85,id84,game34,NA,NA,5,7,block 2,2,female,65,female,66,10.167
uidAFavaAGAqJ8HYY,swim,hold,7,3,1,swim,1,id84,id85,game34,NA,NA,4,6,block 2,2,female,66,female,65,9.725
uidAFavaAGAqJ8HYY,hold,swim,8,0,2,hold,1,id85,id84,game34,NA,NA,4,16,block 3,2,female,65,female,66,8.992
uidAFavaAGAqJ8HYY,jump,walk,9,1,2,jump,1,id84,id85,game34,NA,NA,2,2,block 3,2,female,66,female,65,16.531
uidAFavaAGAqJ8HYY,swim,walk,10,2,2,swim,1,id85,id84,game34,NA,NA,6,8,block 3,2,female,65,female,66,11.4
uidAFavaAGAqJ8HYY,walk,jump,11,3,2,walk,1,id84,id85,game34,NA,NA,2,2,block 3,2,female,66,female,65,11.931
uidAFavaAGAqJ8HYY,jump,swim,12,0,3,jump,1,id85,id84,game34,NA,NA,3,5,block 4,2,female,65,female,66,14.949
uidAFavaAGAqJ8HYY,swim,walk,13,1,3,swim,1,id84,id85,game34,NA,NA,4,5,block 4,2,female,66,female,65,6.985
uidAFavaAGAqJ8HYY,hold,jump,14,2,3,hold,1,id85,id84,game34,NA,NA,5,7,block 4,2,female,65,female,66,9.913
uidAFavaAGAqJ8HYY,walk,swim,15,3,3,walk,1,id84,id85,game34,NA,NA,2,4,block 4,2,female,66,female,65,52.801
XHYAxKnSNRMEbigrq,walk,jump,0,0,0,walk,1,id90,id91,game38,NA,NA,1,2,block 1,2,male,67,male,62,3.924
XHYAxKnSNRMEbigrq,swim,walk,1,1,0,swim,1,id91,id90,game38,NA,NA,1,1,block 1,2,male,62,male,67,8.13
XHYAxKnSNRMEbigrq,jump,hold,2,2,0,jump,1,id90,id91,game38,NA,NA,3,6,block 1,2,male,67,male,62,23.123
XHYAxKnSNRMEbigrq,hold,walk,3,3,0,walk,0,id91,id90,game38,NA,NA,1,1,block 1,2,male,62,male,67,9.535
XHYAxKnSNRMEbigrq,jump,walk,4,0,1,jump,1,id90,id91,game38,NA,NA,1,1,block 2,2,male,67,male,62,9.714
XHYAxKnSNRMEbigrq,hold,swim,5,1,1,hold,1,id91,id90,game38,NA,NA,2,2,block 2,2,male,62,male,67,7.732
XHYAxKnSNRMEbigrq,swim,walk,6,2,1,swim,1,id90,id91,game38,NA,NA,1,2,block 2,2,male,67,male,62,4.844
XHYAxKnSNRMEbigrq,walk,hold,7,3,1,walk,1,id91,id90,game38,NA,NA,5,3,block 2,2,male,62,male,67,12.67
XHYAxKnSNRMEbigrq,swim,jump,8,0,2,swim,1,id90,id91,game38,NA,NA,1,1,block 3,2,male,67,male,62,5.063
XHYAxKnSNRMEbigrq,jump,hold,9,1,2,jump,1,id91,id90,game38,NA,NA,1,1,block 3,2,male,62,male,67,5.222
XHYAxKnSNRMEbigrq,walk,swim,10,2,2,walk,1,id90,id91,game38,NA,NA,7,7,block 3,2,male,67,male,62,10.765
XHYAxKnSNRMEbigrq,hold,swim,11,3,2,hold,1,id91,id90,game38,NA,NA,1,1,block 3,2,male,62,male,67,7.336
XHYAxKnSNRMEbigrq,walk,hold,12,0,3,hold,0,id90,id91,game38,NA,NA,9,9,block 4,2,male,67,male,62,20.42
XHYAxKnSNRMEbigrq,hold,walk,13,1,3,hold,1,id91,id90,game38,NA,NA,6,6,block 4,2,male,62,male,67,13.065
XHYAxKnSNRMEbigrq,jump,walk,14,2,3,jump,1,id90,id91,game38,NA,NA,1,1,block 4,2,male,67,male,62,16.049
XHYAxKnSNRMEbigrq,swim,hold,15,3,3,swim,1,id91,id90,game38,NA,NA,1,1,block 4,2,male,62,male,67,7.903
sfLKxjjG6efGYekzK,jump,swim,0,0,0,jump,1,id92,id93,game41,NA,NA,3,6,block 1,2,female,59,female,55,13.031
sfLKxjjG6efGYekzK,walk,hold,1,1,0,walk,1,id93,id92,game41,NA,NA,9,14,block 1,2,female,55,female,59,12.312
sfLKxjjG6efGYekzK,hold,jump,2,2,0,hold,1,id92,id93,game41,NA,NA,12,12,block 1,2,female,59,female,55,13.634
sfLKxjjG6efGYekzK,swim,walk,3,3,0,swim,1,id93,id92,game41,NA,NA,2,2,block 1,2,female,55,female,59,25.742
sfLKxjjG6efGYekzK,walk,jump,4,0,1,walk,1,id92,id93,game41,NA,NA,10,12,block 2,2,female,59,female,55,8.503
sfLKxjjG6efGYekzK,swim,jump,5,1,1,swim,1,id93,id92,game41,NA,NA,2,5,block 2,2,female,55,female,59,22.913
sfLKxjjG6efGYekzK,hold,jump,6,2,1,hold,1,id92,id93,game41,NA,NA,4,5,block 2,2,female,59,female,55,9.576
sfLKxjjG6efGYekzK,jump,walk,7,3,1,jump,1,id93,id92,game41,NA,NA,3,6,block 2,2,female,55,female,59,13.47
sfLKxjjG6efGYekzK,hold,walk,8,0,2,hold,1,id92,id93,game41,NA,NA,4,5,block 3,2,female,59,female,55,12.032
sfLKxjjG6efGYekzK,swim,walk,9,1,2,swim,1,id93,id92,game41,NA,NA,2,6,block 3,2,female,55,female,59,9.107
sfLKxjjG6efGYekzK,walk,swim,10,2,2,walk,1,id92,id93,game41,NA,NA,4,5,block 3,2,female,59,female,55,12.207
sfLKxjjG6efGYekzK,jump,walk,11,3,2,jump,1,id93,id92,game41,NA,NA,3,7,block 3,2,female,55,female,59,16.327
sfLKxjjG6efGYekzK,jump,walk,12,0,3,jump,1,id92,id93,game41,NA,NA,3,5,block 4,2,female,59,female,55,6.722
sfLKxjjG6efGYekzK,swim,hold,13,1,3,swim,1,id93,id92,game41,NA,NA,2,7,block 4,2,female,55,female,59,10.379
sfLKxjjG6efGYekzK,hold,jump,14,2,3,hold,1,id92,id93,game41,NA,NA,4,5,block 4,2,female,59,female,55,19.895
sfLKxjjG6efGYekzK,walk,jump,15,3,3,walk,1,id93,id92,game41,NA,NA,10,17,block 4,2,female,55,female,59,16.615
Qx7HLhhMwYRCosRyX,walk,hold,0,0,0,walk,1,id86,id87,game42,NA,NA,4,8,block 1,2,male,48,male,58,23.531
Qx7HLhhMwYRCosRyX,jump,walk,1,1,0,jump,1,id87,id86,game42,NA,NA,2,3,block 1,2,male,58,male,48,13.747
Qx7HLhhMwYRCosRyX,swim,jump,2,2,0,swim,1,id86,id87,game42,NA,NA,3,3,block 1,2,male,48,male,58,41.75
Qx7HLhhMwYRCosRyX,hold,walk,3,3,0,hold,1,id87,id86,game42,NA,NA,5,5,block 1,2,male,58,male,48,29.104
Qx7HLhhMwYRCosRyX,hold,walk,4,0,1,hold,1,id86,id87,game42,NA,NA,2,2,block 2,2,male,48,male,58,97.315
Qx7HLhhMwYRCosRyX,jump,walk,5,1,1,jump,1,id87,id86,game42,NA,NA,2,7,block 2,2,male,58,male,48,16.388
Qx7HLhhMwYRCosRyX,swim,hold,6,2,1,swim,1,id86,id87,game42,NA,NA,7,8,block 2,2,male,48,male,58,23.066
Qx7HLhhMwYRCosRyX,swim,jump,8,0,2,swim,1,id86,id87,game42,NA,NA,3,2,block 3,2,male,48,male,58,22.841
EaHFpvRKrAeZqnBz6,hold,swim,0,0,0,hold,1,id88,id89,game43,NA,NA,1,2,block 1,2,female,57,male,51,58.284
EaHFpvRKrAeZqnBz6,swim,walk,1,1,0,walk,0,id89,id88,game43,NA,NA,18,37,block 1,2,male,51,female,57,73.493
EaHFpvRKrAeZqnBz6,jump,walk,2,2,0,jump,1,id88,id89,game43,NA,NA,3,4,block 1,2,female,57,male,51,36.056
EaHFpvRKrAeZqnBz6,walk,swim,3,3,0,walk,1,id89,id88,game43,NA,NA,2,4,block 1,2,male,51,female,57,20.983
EaHFpvRKrAeZqnBz6,jump,hold,4,0,1,jump,1,id88,id89,game43,NA,NA,2,4,block 2,2,female,57,male,51,41.735
EaHFpvRKrAeZqnBz6,swim,jump,5,1,1,swim,1,id89,id88,game43,NA,NA,23,18,block 2,2,male,51,female,57,48.09
EaHFpvRKrAeZqnBz6,walk,swim,6,2,1,walk,1,id88,id89,game43,NA,NA,2,3,block 2,2,female,57,male,51,12.826
EaHFpvRKrAeZqnBz6,hold,jump,7,3,1,hold,1,id89,id88,game43,NA,NA,8,9,block 2,2,male,51,female,57,18.002
EaHFpvRKrAeZqnBz6,jump,swim,8,0,2,jump,1,id88,id89,game43,NA,NA,1,1,block 3,2,female,57,male,51,32.714
EaHFpvRKrAeZqnBz6,swim,walk,9,1,2,swim,1,id89,id88,game43,NA,NA,23,5,block 3,2,male,51,female,57,36.075
EaHFpvRKrAeZqnBz6,walk,swim,10,2,2,walk,1,id88,id89,game43,NA,NA,1,2,block 3,2,female,57,male,51,9.484
EaHFpvRKrAeZqnBz6,hold,jump,11,3,2,hold,1,id89,id88,game43,NA,NA,7,9,block 3,2,male,51,female,57,12.909
EaHFpvRKrAeZqnBz6,walk,jump,12,0,3,walk,1,id88,id89,game43,NA,NA,2,4,block 4,2,female,57,male,51,10.806
EaHFpvRKrAeZqnBz6,hold,swim,13,1,3,hold,1,id89,id88,game43,NA,NA,6,7,block 4,2,male,51,female,57,32.497
EaHFpvRKrAeZqnBz6,jump,walk,14,2,3,jump,1,id88,id89,game43,NA,NA,2,4,block 4,2,female,57,male,51,23.04
EaHFpvRKrAeZqnBz6,swim,hold,15,3,3,hold,0,id89,id88,game43,NA,NA,22,24,block 4,2,male,51,female,57,24.663
pxT5YubmAaAEgd9T9,swim,hold,0,0,0,hold,0,id94,id95,game44,NA,NA,4,8,block 1,2,female,51,female,62,62.856
pxT5YubmAaAEgd9T9,hold,walk,1,1,0,hold,1,id95,id94,game44,NA,NA,1,9,block 1,2,female,62,female,51,46.745
pxT5YubmAaAEgd9T9,walk,swim,2,2,0,walk,1,id94,id95,game44,NA,NA,8,11,block 1,2,female,51,female,62,32.797
pxT5YubmAaAEgd9T9,jump,walk,3,3,0,jump,1,id95,id94,game44,NA,NA,8,13,block 1,2,female,62,female,51,28.535
pxT5YubmAaAEgd9T9,jump,hold,4,0,1,jump,1,id94,id95,game44,NA,NA,13,14,block 2,2,female,51,female,62,20.096
pxT5YubmAaAEgd9T9,swim,walk,5,1,1,swim,1,id95,id94,game44,NA,NA,2,11,block 2,2,female,62,female,51,9.646
pxT5YubmAaAEgd9T9,hold,walk,6,2,1,hold,1,id94,id95,game44,NA,NA,13,23,block 2,2,female,51,female,62,49.071
pxT5YubmAaAEgd9T9,walk,jump,7,3,1,walk,1,id95,id94,game44,NA,NA,15,30,block 2,2,female,62,female,51,10.675
pxT5YubmAaAEgd9T9,swim,walk,8,0,2,swim,1,id94,id95,game44,NA,NA,2,6,block 3,2,female,51,female,62,19.194
